Date,BBAS3.SA,ITUB4.SA,VALE3.SA,^BVSP
2019-08-01,17.07718276977539,27.561391830444336,30.218088150024414,102126.0
2019-08-02,17.080684661865234,27.60088348388672,29.868446350097656,102674.0
2019-08-05,16.761913299560547,27.221603393554688,28.719661712646484,100098.0
2019-08-06,16.989608764648438,28.043386459350586,29.106746673583984,102164.0
2019-08-07,16.972097396850586,29.07852554321289,29.019344329833984,102782.0
2019-08-08,17.094697952270508,29.236543655395508,29.45638656616211,104115.0
2019-08-09,17.042152404785156,29.015310287475586,28.401247024536133,103996.0
2019-08-12,16.464155197143555,27.81422996520996,28.195219039916992,101915.0
2019-08-13,16.656827926635742,28.359472274780273,29.031829833984375,103299.0
2019-08-14,16.07532501220703,27.735210418701172,28.020395278930664,100258.0
2019-08-15,16.061304092407227,27.656204223632812,27.402299880981445,99057.0
2019-08-16,16.019269943237305,27.574003219604492,27.27743148803711,99806.0
2019-08-19,15.70400333404541,27.45359230041504,27.252464294433594,99469.0
2019-08-20,15.689994812011719,27.148557662963867,27.371084213256836,99222.0
2019-08-21,16.586759567260742,27.35725975036621,27.564634323120117,101202.0
2019-08-22,16.496990203857422,26.92378044128418,27.402299880981445,100011.0
2019-08-23,15.895817756652832,26.6107234954834,27.02145004272461,97667.0
2019-08-26,15.821553230285645,26.602685928344727,26.721771240234375,96430.0
2019-08-27,15.694253921508789,26.915760040283203,27.046428680419922,97276.0
2019-08-28,15.563401222229004,27.220802307128906,27.146329879760742,98194.0
2019-08-29,15.941797256469727,27.365297317504883,28.157751083374023,100524.0
2019-08-30,16.35201072692871,27.244876861572266,28.451194763183594,101135.0
2019-09-02,16.14335823059082,26.90355682373047,28.72590446472168,100626.0
2019-09-03,15.842777252197266,26.38958740234375,28.41997718811035,99681.0
2019-09-04,16.21762466430664,26.574302673339844,29.044322967529297,101201.0
2019-09-05,16.78343963623047,27.329206466674805,29.044322967529297,102243.0
2019-09-06,17.465951919555664,28.244731903076172,29.0006103515625,102935.0
2019-09-09,17.68166732788086,28.935388565063477,29.899669647216797,103181.0
2019-09-10,17.384611129760742,28.373220443725586,30.118188858032227,103032.0
2019-09-11,16.97086524963379,28.244731903076172,29.937122344970703,103446.0
2019-09-12,17.05719757080078,28.42141342163086,31.023481369018555,104371.0
2019-09-13,16.751588821411133,28.806900024414062,31.085912704467773,103501.0
2019-09-16,16.57746696472168,28.292926788330078,30.33670425415039,103680.0
2019-09-17,16.808452606201172,28.397314071655273,30.53025245666504,104617.0
2019-09-18,17.064311981201172,28.308971405029297,30.218088150024414,104532.0
2019-09-19,16.62010955810547,27.83515167236328,30.168134689331055,104339.0
2019-09-20,16.883073806762695,27.907432556152344,30.230562210083008,104817.0
2019-09-23,16.80134391784668,27.8190860748291,30.030780792236328,104638.0
2019-09-24,16.289628982543945,27.529977798461914,29.300294876098633,103876.0
2019-09-25,16.18301773071289,27.851213455200195,29.880935668945312,104481.0
2019-09-26,16.24343490600586,28.65431022644043,29.880935668945312,105319.0
2019-09-27,16.11194610595703,28.533830642700195,29.75606346130371,105078.0
2019-09-30,16.165246963500977,28.132295608520508,29.812257766723633,104745.0
2019-10-01,15.973358154296875,27.49356460571289,29.78728485107422,104053.0
2019-10-02,15.429657936096191,26.73833465576172,28.157751083374023,101031.0
2019-10-03,16.094181060791016,26.746368408203125,28.37003517150879,101516.0
2019-10-04,16.2043399810791,26.87492561340332,29.088022232055664,102551.0
2019-10-07,15.564690589904785,26.376789093017578,28.744640350341797,100573.0
2019-10-08,15.283961296081543,26.264312744140625,28.29511260986328,99981.0
2019-10-09,15.70683765411377,26.68208885192871,28.51363182067871,101249.0
2019-10-10,15.777909278869629,26.87492561340332,29.493846893310547,101817.0
2019-10-11,16.07286262512207,27.220407485961914,30.367918014526367,103832.0
2019-10-14,15.991122245788574,27.67835807800293,29.96210479736328,104302.0
2019-10-15,15.770805358886719,27.614076614379883,29.91214942932129,104490.0
2019-10-16,15.991122245788574,28.00776481628418,29.21913719177246,105423.0
2019-10-17,15.959145545959473,27.83904266357422,29.162940979003906,105016.0
2019-10-18,16.367801666259766,27.509618759155273,28.738393783569336,104729.0
2019-10-21,16.488628387451172,27.959558486938477,29.47510528564453,106022.0
2019-10-22,16.84398078918457,28.827259063720703,29.531309127807617,107381.0
2019-10-23,16.915054321289062,29.237018585205078,29.412681579589844,107544.0
2019-10-24,16.808452606201172,29.373605728149414,29.187917709350586,106986.0
2019-10-25,16.961246490478516,29.56641960144043,30.317975997924805,107364.0
2019-10-28,17.33793830871582,29.968143463134766,30.405380249023438,108187.0
2019-10-29,17.29173469543457,29.437862396240234,30.37416648864746,107556.0
2019-10-30,17.561811447143555,29.62267303466797,30.33670425415039,108408.0
2019-10-31,17.110504150390625,29.10846519470215,29.468870162963867,107220.0
2019-11-01,17.042987823486328,29.216964721679688,30.24304962158203,108196.0
2019-11-04,16.947038650512695,29.31343650817871,31.10464096069336,108601.0
2019-11-05,17.053646087646484,29.819801330566406,31.1358585357666,108451.0
2019-11-06,16.939929962158203,29.41792106628418,31.023481369018555,108336.0
2019-11-07,16.939929962158203,29.59476089477539,31.285709381103516,109581.0
2019-11-08,16.701839447021484,29.152687072753906,30.705066680908203,107629.0
2019-11-11,16.787126541137695,29.281272888183594,30.049509048461914,108215.0
2019-11-12,16.602338790893555,28.782939910888672,29.905908584594727,106785.0
2019-11-13,16.328716278076172,28.49359130859375,29.41892433166504,105914.0
2019-11-14,16.527721405029297,28.6784610748291,29.34400177001953,106557.0
2019-11-18,16.534826278686523,28.549850463867188,29.7248592376709,106347.0
2019-11-19,16.271860122680664,28.236391067504883,30.074480056762695,105618.0
